review,rating,date,bank,source,polarity,subjectivity,sentiment,vader_compound,vader_sentiment,analysis_timestamp
It usually crashes and the reason it gives is a problem on internet connection although the internet was fine.,1,2024-07-23,BOA,Google Play Store,0.08333333333333334,0.375,neutral,-0.2263,negative,2025-11-29 15:46:39.451948
"It was working fine a couple of days ago, in the utilities section of payment it only provides a few services but that is OK for now but my issue is it has started crashing down these past 2 days",2,2024-04-21,BOA,Google Play Store,0.05185185185185185,0.4398148148148148,neutral,0.6485,positive,2025-11-29 15:46:39.451948
"The worst app update ever. Why would you include the ""developer option off"" thing here? Why do you care? It is my phone my money, right? That is the reason why I switched to other banks. So either turn it off or everyone will discontinue their business one by one.",1,2024-11-17,BOA,Google Play Store,-0.27976190476190477,0.6369047619047619,negative,-0.3485,negative,2025-11-29 15:46:39.451948
"I never ever seen the worst commercial app like this in my life , it does not work anything , i donot know how the IT Team of the bank tested and launch the app. Its annoying !",1,2024-04-30,BOA,Google Play Store,-0.6666666666666666,0.6333333333333333,negative,-0.68,negative,2025-11-29 15:46:39.451948
"I am an app developer, I need to keep developer options on... WHY ARE YOU ASKING ME TO TURN DEVELOPER OPTIONS OFF... why is it that Abyssinia is the only damned bank in Ethiopia that just can't seem to buld an app that works... it's not that hard people, just look at CBE... this is simply terrible, borderline unusable!",1,2024-05-09,BOA,Google Play Store,-0.4305555555555556,0.8472222222222222,negative,-0.6904,negative,2025-11-29 15:46:39.451948
"One of the weakness in BOA is it's mobile App. I hope this will address some of them, but it is very critical to work on modernizing and ensuring the security of it's mobile banking system in this digitalized world",3,2024-02-04,BOA,Google Play Store,0.0,1.0,neutral,0.3422,positive,2025-11-29 15:46:39.451948
"Its nice platform when i compare with the previous version! But, when i try to use mobile banking the app states use the updated one! As it orders, i updated BOA from playstore, when i try to use mobile banking on the following day the same thing-update from the playstore!!!!",5,2024-02-20,BOA,Google Play Store,0.08489583333333334,0.3479166666666667,neutral,0.471,positive,2025-11-29 15:46:39.451948
I have nothing against your service but your App!!!!??? When will it ever work? Why do you keep changing the interface whenever there is an update? The most unreadable annoying app.,1,2024-03-22,BOA,Google Play Store,-0.15000000000000002,0.7,negative,-0.7961,negative,2025-11-29 15:46:39.451948
"the app used to run fine, but now it takes like forever to even open the main dashboard and sometimes it just crashes on its own. you guys gotta step it up. we need this app to be way faster",1,2024-06-27,BOA,Google Play Store,0.29583333333333334,0.5833333333333333,positive,0.5647,positive,2025-11-29 15:46:39.451948
"Great graphics, but why my music have to stop when I open this app? Make it make sense. But overall, it's good, but also needs too much data just to load this app. We might need a lite version of this.",3,2024-02-15,BOA,Google Play Store,0.33999999999999997,0.41000000000000003,positive,0.5574,positive,2025-11-29 15:46:39.451948
"Simple, fast and easy to use. I had bad experience on apollo and the older version of this app is too slow.",5,2024-02-05,BOA,Google Play Store,-0.03333333333333332,0.5317460317460317,neutral,-0.1531,negative,2025-11-29 15:46:39.451948
"Edit: New bug, app not letting me type in my otp codes. Shameful Why does this app not allow me to use it while having developer options on? Did y'all consider that I might, perhaps, be an actual developer? Why am I expected to toggle the option on and off just to bank (restarting my phone when I do)? Why is the message labled as somthing that will ""smoothen"" the experience? This is like the most ""security consultant"" thing to implement in an app. Please invest in actual security, not this mess.",1,2025-03-12,BOA,Google Play Store,0.06022727272727273,0.28825757575757577,neutral,0.7962,positive,2025-11-29 15:46:39.451948
It has been a while since you guys started giving the mobile app service but still couldn't get it to work. I'm sure you know that it doesn't work already but not sure if you're lazy or incompetent to fix it. You are losing business because of this. Complacency will have consequences.,1,2024-12-10,BOA,Google Play Store,-0.0875,0.7861111111111111,neutral,-0.8622,negative,2025-11-29 15:46:39.451948
"Installed the latest version of this app on my Android 14 device, but it is not working. I have already received the activation key from your branch (via SMS), but couldn't activate it. It is a failed app. I bet you don't have QA testers.",1,2024-04-24,BOA,Google Play Store,0.0,0.7333333333333333,neutral,-0.6652,negative,2025-11-29 15:46:39.451948
It keeps showing this pop up to turn off developer options even tho it's off! I had to turn on and then off to make it work! This is a horrible experience and needs a fix asap! Plus kinda slow.,1,2025-04-19,BOA,Google Play Store,-0.65,0.7,negative,-0.6571,negative,2025-11-29 15:46:39.451948
The App is not working on Android 9.1 at all. It shows an error notification and forcefully closes the app. Must be fixed ASAP.,1,2024-07-19,BOA,Google Play Store,0.1,0.2,neutral,-0.4019,negative,2025-11-29 15:46:39.451948
"It was a very nice app and was exemplary to other banks, but I am experiencing difficulties in transfering transactions and thinking to leave Abyssinia? What would you advise me. ወጣ ወጣና ሆነእኮ ነገሩ።",5,2024-03-14,BOA,Google Play Store,0.3275,0.6875,positive,-0.2625,negative,2025-11-29 15:46:39.451948
This application is losing major factions on a daily basis. I can count how many times I have used this app; it is completely useless and disappointing if I am not going to use it in times of need then I don't see the point.,1,2024-11-28,BOA,Google Play Store,-0.1075,0.38,negative,-0.8464,negative,2025-11-29 15:46:39.451948
"I downloaded the app for the first time while reading other customers reviews and as soon as i installed and opened the app it closes back automatically, what unserious bank, now i uninstalled the app immediately",1,2025-03-03,BOA,Google Play Store,0.041666666666666664,0.23611111111111108,neutral,0.0,neutral,2025-11-29 15:46:39.451948
"I sm a big fan of BOA , but the mobile banking is so trashy( sorry but its the best word to discribe it).... please buy a good server ....it always show blank age after login slecially on sundays it does not work at all...the new update has a good UI but has same respose problem ....",3,2024-02-11,BOA,Google Play Store,0.2545454545454545,0.39744318181818183,positive,0.9285,positive,2025-11-29 15:46:39.451948
When writing amounts z app cannot insert deceimasl so that one cannot transact amounts involving cents !!! A finnacial app to be released without this feature being checked !!!,3,2024-03-20,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Hate how we're expected to disable 'Developer Options' everytime we open the app. An unnecessary point of friction that's been put in place in the guise of security.,2,2024-05-14,BOA,Google Play Store,-0.325,0.675,negative,-0.3182,negative,2025-11-29 15:46:39.451948
I don't have words for your great work.. Really Good .what i like the most is the screenshots features is included which gives you the transactions detail ...Great Work...KEEP IT UP !!??,5,2024-02-03,BOA,Google Play Store,0.7604166666666666,0.6166666666666667,positive,0.9417,positive,2025-11-29 15:46:39.451948
"i entered incorrect security question by mistake boa app lock pin forever, why is there no other options? ?? i contacted different branchs more then 4times but they didn't able to solve this issue .",5,2025-05-10,BOA,Google Play Store,0.265625,0.525,positive,-0.4639,negative,2025-11-29 15:46:39.451948
